1552350.5035375836	242583.10885555745
1502835.6893119437	249244.66046960052
1447729.1655921722	254652.71482952853
1394286.7367166656	259883.4121230409
1340986.066966266	265190.09360619757
1293339.5615153587	271606.17117574497
1244244.508622523	277883.2271571616
1140350.4662816026	259078.04416060622
3760616.038851246	238584.3369682686
2943576.403777501	239654.06176955704
948998.7334107584	243970.9173285552
908197.2887372107	248056.25082880183
812593.8932533691	226699.1543018721
5872853.655014146	196817.96629675053
2106425.9627137543	184184.14892682686
599260.3356034624	176824.8254877662
1802999.4306012986	174953.06826685375
2116360.1655101087	158700.43676534953
464416.0420003085	153449.55127705497
1051540.3262865809	130797.4853707397
4837856.913457747	107117.02741826948
828651.5119698414	95982.20356726661
1120594.5087362386	78112.74567712318
2277779.4649307667	69275.09134834658
787956.3079340716	60661.42272581867
815287.5778999374	47735.01005996325
1475740.816298073	27758.114258230456
2423974.97918191	16240.85816349843
643827.0018194139	10870.290271098747
546799.2622084073	7283.061462642238
134153.8705151567	4789.0833221469875
324334.14373484463	3306.3422830798017
78048.2621738498	2773.318523860178
27399.397614050897	2161.9862963380074
123052.1603146951	1440.0584417270152
131.13749709128135	50.579807720729434
137348.99637191973	51.160421872537135
53.705919073939484	24.107168830004138
4928.028120320193	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
