21501606.52839771	990705.7673231325
19355149.817761507	943279.7633454539
17418904.9194462	897743.881039629
15649350.311326444	854850.9932853288
14049751.360711098	815377.0608819277
12594842.99238461	779058.2837381824
11272862.624056578	744197.0848480379
10002578.134537125	700981.739358413
9297142.825875936	611934.9099520424
13795583.141743548	495914.422621625
11188092.145103496	424820.53618752223
8444937.07160993	366135.76290544495
7112645.603565465	306798.98517639836
6241637.464207847	269049.3887362906
6058921.162898122	220330.43141956627
2453989.9614767614	185224.613672141
3940713.220929377	160403.36677568057
3139095.5472961096	144385.7089929578
1723626.5156537655	127506.73944575488
2230252.2405517893	109959.97066784442
1612772.9416027353	102136.01471640883
1144727.9646146197	92089.41340556707
1707723.7896911022	66871.24524037723
1933779.0010468566	53606.78452832472
1028911.3885753895	41558.41970056131
610915.7165837209	35412.602519165506
847280.1772881922	25402.604795466737
923422.8652649471	15114.999507411121
436008.70696095226	12044.209826021413
218642.52818371786	8675.844404295589
205793.73318231944	5467.225306967211
332883.85462746583	2293.7889130996787
143189.73255839033	931.516304207134
37069.492324884784	745.1142191933425
64145.35692890693	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
