0.0	1293597.134589638
0.0	1286570.592425285
0.0	1278943.243605088
0.0	1273162.4768162218
0.0	1251817.3718803425
1656879.62932153	1149266.9970463715
15478101.023840226	978143.3939379731
12400532.749307439	879337.7684593936
8734562.332165582	796638.5626212984
7799977.853202122	706256.7102246917
7449725.777877713	651797.2344715737
9327544.216142504	565914.3315039641
104128.27577769177	503052.80326821154
5965778.575569982	461049.5581689357
4602023.538509542	434813.70349942823
812770.7402296107	402773.06721650367
3590117.936817497	364308.1332155726
1999757.573929173	353724.7377376776
862818.1174491558	332453.84255645436
4584325.966238409	255165.4520683903
6414535.117001526	214740.686331769
3047863.951476294	175540.57030094753
1433195.8138380148	155919.42948666544
3328339.1876885593	117816.15604874858
4494181.973906972	73988.01036564982
1985509.368954393	61574.16671419992
929274.0763261861	46416.07147419168
1066292.0022232437	30063.033122022585
2214958.677081033	13629.587008529852
1017218.4834174487	5813.565705231697
242718.82546747106	4843.851742344404
545005.4784947219	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
